nom1,nom,Nation,Pos,equip,Born,partits,minuts,gls,xg,ast,xa,ong,onga,CmpS,CmpS_perc,CmpM,CmpM_perc,CmpL,CmpL_perc,KP,Last13,PPA,CrsPA,SoT_perc,Sh90,tklw,int
Thomas Ouwejan,Thomas-Ouwejan,nl NED,DF,Udinese,1996.0,10,355,0.0,0.05,0.51,0.23,1.28,2.31,12.8,75.8,13.3,71.2,6.41,45.5,2.05,2.56,1.03,0.51,40.0,1.27,0.26,0.51
Thomas Partey,Thomas-Partey,gh GHA,MF,Atlético Madrid,1993.0,53,3712,0.08375794871794871,0.05395076923076924,0.017778461538461538,0.03272,1.3455979487179486,0.7270235897435897,22.54029126213592,90.6009708737864,22.179368932038834,88.25606796116503,7.695242718446601,66.42936893203884,0.6302912621359222,7.0402184466019415,0.7742961165048544,0.02747572815533981,22.60436893203883,1.2584223300970874,1.770995145631068,0.970145631067961
Thomas Pledl,Thomas-Pledl,de GER,DFMF,Düsseldorf,1994.0,5,91,0.0,0.03,0.0,0.1,0.0,3.0,12.0,75.0,8.0,61.5,1.0,20.0,1.0,2.0,1.0,1.0,0.0,0.99,1.0,1.0
Thomas Strakosha,Thomas-Strakosha,al ALB,GK,Lazio,1995.0,44,3960,0.0,0.0,0.0,0.0,1.9708,1.2168,6.705454545454546,99.30909090909091,9.018181818181818,98.00909090909092,8.910454545454545,55.777272727272724,0.04318181818181818,0.4290909090909091,0.0,0.0,0.0,0.0,0.023181818181818182,0.0
Thorgan Hazard,Thorgan-Hazard,be BEL,FWMF,Dortmund,1993.0,42,2785,0.2549216300940439,0.18730407523510972,0.4557210031347962,0.27365203761755486,2.4574608150470216,0.9965047021943574,21.28446601941748,86.63883495145629,12.771844660194175,81.54757281553397,3.1741747572815537,55.49902912621359,2.007087378640777,2.326116504854369,1.5535922330097087,0.26271844660194177,40.73300970873786,1.8084466019417473,1.2260194174757282,0.5168932038834951
Tiago Dantas,Tiago-Dantas,pt POR,MF,Bayern Munich,2000.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiago Djaló,Tiago-Djalo,pt POR,DF,Lille,2000.0,23,1355,0.0,0.0,0.0,0.010161054172767204,1.385802830649097,0.8990336749633967,21.13266666666667,92.51333333333334,27.038000000000004,92.29533333333332,9.868599999999999,75.56133333333334,0.13346666666666668,3.8620666666666663,0.2648666666666667,0.06673333333333334,0.0,0.13346666666666668,1.4696000000000002,1.1317333333333333
Tiemoué Bakayoko,Tiemoue-Bakayoko,fr FRA,MF,Monaco,1994.0,43,3185,0.05315201032036121,0.07108793807783273,0.08739195871855515,0.04315201032036121,1.9461922167275851,1.4817437110298861,21.274858757062145,90.39209039548021,18.88135593220339,91.47994350282485,5.878389830508475,80.5686440677966,0.47985875706214687,4.210875706214688,0.5655367231638418,0.0,35.233898305084736,0.9054519774011299,2.4318644067796606,1.3318644067796608
Tim Civeja,Tim-Civeja,de GER,MFDF,Augsburg,2002.0,3,34,0.0,0.0,0.0,0.0,0.0,0.0,20.0,66.7,7.5,50.0,12.5,100.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5
Tim Krul,Tim-Krul,nl NED,GK,Norwich City,1988.0,36,3240,0.0,0.0,0.0,0.0,0.69,1.89,3.53,100.0,13.4,99.0,12.1,46.9,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
Tim Lemperle,Tim-Lemperle,de GER,FWMF,Köln,2002.0,1,16,0.0,0.58,0.0,0.0,0.0,0.0,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0
Tim Maciejewski,Tim-Maciejewski,de GER,MF,Union Berlin,2001.0,1,8,0.0,0.0,0.0,0.0,10.0,0.0,10.0,100.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Ream,Tim-Ream,us USA,DF,Fulham,1987.0,5,450,0.0,0.0,0.0,0.0,0.4,2.0,14.8,97.4,27.8,95.2,10.6,79.1,0.0,3.0,0.0,0.0,0.0,0.0,0.4,0.6
Timm Klose,Timm-Klose,ch SUI,DF,Norwich City,1988.0,7,585,0.0,0.06,0.0,0.0,0.15,2.0,17.4,89.7,26.0,93.9,7.08,62.2,0.0,1.38,0.15,0.0,0.0,0.46,0.62,0.31
Timo Becker,Timo-Becker,de GER,DFMF,Schalke 04,1997.0,23,1371,0.0,0.03849127182044887,0.0,0.04709476309226932,0.7626807980049876,2.622568578553616,12.269736842105264,84.71381578947368,16.84605263157895,81.81973684210527,3.949276315789474,60.142763157894734,0.4596052631578948,1.9741447368421052,0.7873026315789474,0.2624342105263158,20.0,0.6515131578947368,1.1154605263157897,1.2511842105263158
Timo Horn,Timo-Horn,de GER,GK,Köln,1993.0,60,5349,0.0,0.0,0.0,0.0,1.332175962293794,1.9520816967792616,3.636329966329966,99.5993265993266,10.945117845117846,99.4868686868687,12.484848484848484,55.188215488215484,0.017104377104377105,0.692962962962963,0.017104377104377105,0.0,0.0,0.0,0.0,0.017104377104377105
Timo Werner,Timo-Werner,de GER,FW,RB Leipzig,1996.0,62,4838,0.6981049266095044,0.6298357796831855,0.24812381921232382,0.23843336724313327,2.243733468972533,0.9151547740154048,13.582713754646841,80.74851301115243,8.234758364312267,79.00074349442379,1.3919888475836433,50.2278810408922,1.375111524163569,1.5604275092936803,1.4296282527881041,0.2778066914498141,45.88531598513011,3.3522862453531603,0.4428252788104089,0.24265799256505577
Timothée Kolodziejczak,Timothee-Kolodziejczak,fr FRA,DF,Saint-Étienne,1991.0,36,3097,0.0,0.020996113724688077,0.0,0.02,1.0409961137246881,1.4719922274493762,15.719767441860466,88.06773255813953,22.81889534883721,88.41395348837209,6.654534883720929,60.23837209302325,0.2896802325581395,2.41,0.2626453488372093,0.1168604651162791,25.606104651162788,0.37776162790697676,0.8704941860465116,1.5153779069767441
Timothée Nkada,Timothee-Nkada,fr FRA,FWMF,Reims,1999.0,8,148,0.0,0.05,0.0,0.18,0.63,0.0,3.75,60.0,3.13,62.5,2.5,80.0,1.25,1.88,0.63,0.63,0.0,1.22,0.0,0.0
Timothee Pembele,Timothee-Pembele,fr FRA,DF,Paris S-G,2002.0,5,378,0.24,0.24,0.0,0.05,2.62,0.71,29.3,92.5,21.7,95.8,3.33,73.7,0.48,3.1,0.48,0.24,50.0,0.95,1.67,0.95
Timothy Castagne,Timothy-Castagne,be BEL,DF,Atalanta,1995.0,45,3304,0.05317214300475305,0.0673114279809878,0.1063442860095061,0.11096714197148172,2.3011799958669146,1.1851064269477165,25.444293478260875,90.47472826086958,17.982880434782608,83.34347826086957,2.581820652173913,56.030978260869574,1.0887771739130436,2.3612228260869568,1.1434239130434785,0.43342391304347827,35.81385869565218,0.5672554347826088,1.3605163043478263,0.7354619565217392
Timothy Chandler,Timothy-Chandler,us USA,DFMF,Eint Frankfurt,1990.0,29,1309,0.4107439198855508,0.16374105865522176,0.06554363376251789,0.06554363376251789,1.5805293276108727,1.9138483547925607,8.836712328767124,74.90958904109588,9.931506849315069,67.46712328767123,2.673424657534247,41.73150684931507,0.8197260273972603,1.8476712328767124,1.3041095890410959,0.9594520547945206,42.641095890410966,1.4424657534246574,0.6893150684931507,0.47835616438356166
Timothy Fosu-Mensah,Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,1998.0,10,625,0.0,0.04295332136445242,0.0,0.07815978456014362,1.6900987432675045,0.9428545780969481,27.256521739130427,93.9391304347826,28.230434782608693,89.27391304347826,6.377826086956521,64.4782608695652,1.0156521739130435,5.218260869565217,1.0121739130434781,0.4317391304347826,21.717391304347824,0.721304347826087,1.0143478260869565,1.592608695652174
Timothy Weah,Timothy-Weah,us USA,MF,Lille,2000.0,27,800,0.17933993399339934,0.24349834983498353,0.0,0.21953795379537955,1.364851485148515,0.9448184818481848,11.548863636363635,83.56931818181818,7.501704545454545,71.85909090909091,0.5681818181818181,27.104545454545452,0.33795454545454545,1.8192045454545454,0.33795454545454545,0.11670454545454546,34.20340909090909,2.478409090909091,1.2536363636363637,0.22443181818181818
Tin Jedvaj,Tin-Jedvaj,hr CRO,DF,Augsburg,1995.0,32,2655,0.06955464071856288,0.04968188622754491,0.0,0.009936377245508983,1.4209019461077843,1.629565868263473,7.999525423728813,83.41322033898305,14.869152542372882,84.10847457627119,5.9336271186440674,62.65491525423729,0.19864406779661017,1.6966779661016949,0.16884745762711867,0.029796610169491526,38.23898305084746,0.4370169491525424,0.9832881355932204,0.8442372881355933
Tino Kadewere,Tino-Kadewere,zw ZIM,FW,Lyon,1996.0,29,1826,0.49,0.45,0.15,0.17,2.17,1.03,12.0,84.4,6.5,70.2,1.58,57.1,0.99,0.59,0.89,0.25,38.9,2.66,1.18,1.08
Tobias Raschl,Tobias-Raschl,de GER,MF,Dortmund,2000.0,1,26,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85.7,23.3,100.0,6.67,100.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0
Tobias Sippel,Tobias-Sippel,de GER,GK,MGladbach,1988.0,1,90,0.0,0.0,0.0,0.0,1.0,1.0,3.0,100.0,11.0,100.0,7.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobias Strobl,Tobias-Strobl,de GER,MFDF,MGladbach,1990.0,35,2258,0.0,0.012635221738015893,0.0,0.04421174057933864,1.605132017431428,1.5820943347859524,14.40239043824701,89.69402390438245,16.067729083665338,85.91752988047807,5.696972111553785,70.64621513944223,0.7212350597609561,3.344980079681275,0.4806374501992032,0.03645418326693227,12.175697211155379,0.2812350597609562,1.0392828685258964,1.3987250996015934
Toby Alderweireld,Toby-Alderweireld,be BEL,DF,Tottenham,1989.0,51,4567,0.06,0.02739355674275538,0.0443613404565323,0.024787113485510763,1.596967783713777,1.0987744859964383,10.2,92.98287401574804,24.955314960629924,92.59999999999998,10.659055118110237,62.50472440944882,0.2736220472440945,3.5835433070866145,0.3948622047244094,0.04057086614173228,32.00472440944882,0.43714566929133863,0.7476181102362205,0.29124015748031495
Todd Cantwell,Todd-Cantwell,eng ENG,FWMF,Norwich City,1998.0,37,2489,0.22,0.21,0.07,0.1,0.65,1.91,18.9,87.2,9.28,81.1,2.35,57.0,1.3,2.56,0.76,0.04,38.1,1.52,1.05,0.43
Tolgay Arslan,Tolgay-Arslan,de GER,MF,Udinese,1990.0,23,1426,0.13,0.03,0.0,0.01,1.08,1.01,14.6,88.5,16.1,89.2,4.75,72.8,0.25,2.78,0.57,0.0,28.6,0.88,1.96,0.82
Toluwalas Arokodare,Toluwalas-Arokodare,ng NGA,FW,Köln,2000.0,9,97,0.0,0.23,0.0,0.01,2.73,2.73,10.0,68.8,8.18,81.8,2.73,75.0,0.91,0.91,0.0,0.0,50.0,1.86,0.91,0.0
Tom Cairney,Tom-Cairney,sco SCO,MF,Fulham,1991.0,10,759,0.12,0.08,0.12,0.17,0.71,1.79,25.5,94.3,27.0,91.9,11.9,78.1,2.38,7.26,1.19,0.6,33.3,1.42,0.48,0.12
Tom Cleverley,Tom-Cleverley,eng ENG,MF,Watford,1989.0,18,971,0.09,0.15,0.0,0.05,0.65,2.41,18.5,91.7,10.6,80.4,3.15,41.0,1.3,3.24,1.2,0.37,29.4,1.58,1.57,0.83
Tom Davies,Tom-Davies,eng ENG,MF,Everton,1998.0,48,2996,0.030224464060529636,0.07044892812105927,0.02199495586380832,0.029551071878940727,1.020423707440101,1.4806733921815889,12.737837837837839,84.22432432432433,14.710810810810813,86.86756756756759,4.413783783783784,65.88648648648649,0.33027027027027034,3.2748648648648655,0.6905405405405406,0.06162162162162163,19.864864864864867,0.6267567567567568,1.1405405405405407,1.4670270270270274
Tom Heaton,Tom-Heaton,eng ENG,GK,Aston Villa,1986.0,20,1794,0.0,0.0,0.0,0.0,1.31,1.76,2.11,100.0,7.54,98.7,7.84,37.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Tom Krauß,Tom-Krauss,de GER,MF,RB Leipzig,2001.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tom Lacoux,Tom-Lacoux,fr FRA,MFDF,Bordeaux,2002.0,8,171,0.0,0.01,0.0,0.04,0.53,2.63,15.3,90.6,17.9,91.9,4.74,75.0,1.05,1.58,0.53,0.53,0.0,0.53,2.63,1.58
Tom Trybull,Tom-Trybull,de GER,MF,Norwich City,1993.0,16,1130,0.0,0.03,0.0,0.0,0.95,2.06,20.7,96.0,19.0,93.0,3.57,80.4,0.16,3.17,0.0,0.0,18.2,0.88,2.38,1.19
Toma Bašić,Toma-Basic,hr CRO,MF,Bordeaux,1996.0,42,3055,0.1222563000586052,0.0961281500293026,0.16113498730220746,0.18129517483883573,1.1974233248681385,1.2337116624340692,13.4,90.0259587020649,18.53834808259587,89.89941002949853,5.691681415929203,58.46489675516224,1.238849557522124,3.4776991150442482,0.5319174041297935,0.14404129793510326,36.80766961651918,1.5872861356932153,1.119646017699115,0.7659587020648967
Tomáš Koubek,Tomas-Koubek,cz CZE,GK,Augsburg,1992.0,24,2160,0.0,0.0,0.0,0.0,1.46,2.13,2.42,100.0,8.75,100.0,9.67,40.6,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.04
Tomás Pina Isla,Tomas-Pina-Isla,es ESP,MF,Alavés,1987.0,43,3111,0.06275522755227553,0.04551045510455105,0.0,0.022755227552275523,0.8052029520295202,1.0909655596555965,11.577391304347827,84.4886956521739,11.972753623188407,86.51797101449274,2.4345507246376807,67.52898550724638,0.20182608695652177,2.4345507246376807,0.2,0.0,29.718260869565217,0.26066666666666666,1.1884347826086958,1.1320000000000001
Tomás Rincón,Tomas-Rincon,ve VEN,MF,Torino,1988.0,57,4820,0.020841741135773997,0.03,0.081683482271548,0.06305275295474201,1.394422023637936,1.5643211300086481,16.193457943925235,89.98317757009346,14.47570093457944,87.27663551401868,5.945981308411215,70.23271028037382,0.6718691588785046,3.647009345794393,0.6550467289719627,0.16925233644859813,27.30373831775701,0.6351401869158879,1.292990654205607,0.8614953271028039
Tomáš Souček,Tomas-Soucek,cz CZE,MF,West Ham,1995.0,42,3649,0.28084531799296897,0.2150143815915628,0.0,0.04,1.55,1.4082518376478108,11.428571428571429,73.88571428571429,10.759999999999998,75.2,3.768571428571429,72.05714285714286,0.37,2.2885714285714283,0.29714285714285715,0.02142857142857143,38.8,1.6542857142857144,1.5314285714285714,1.3757142857142857
Tomás Tavares,Tomas-Tavares,pt POR,MFDF,Alavés,2001.0,3,65,0.0,0.0,0.0,0.0,0.0,2.86,15.7,91.7,8.57,85.7,1.43,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43
Tomáš Vaclík,Tomas-Vaclik,cz CZE,GK,Sevilla,1989.0,37,3285,0.0,0.0,0.0,0.0,1.364814814814815,0.9796296296296296,2.962328767123288,99.02054794520548,9.532191780821917,98.87945205479451,8.325342465753424,53.16301369863014,0.0,0.1958904109589041,0.0,0.0,0.0,0.0,0.0,0.0
Tomislav Gomelt,Tomislav-Gomelt,hr CRO,MF,Crotone,1995.0,2,19,0.0,0.0,0.0,0.0,0.0,10.0,30.0,85.7,40.0,100.0,10.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Tommaso Augello,Tommaso-Augello,it ITA,DF,Sampdoria,1994.0,44,3453,0.016066539594524344,0.0,0.14393346040547564,0.10795009530410675,1.5933512389533875,1.4778669208109514,21.16875,88.965625,19.13125,79.8296875,3.9335937500000004,44.7109375,1.07203125,3.05015625,1.4546875000000001,0.7532812500000001,13.4375,0.12765625,0.8620312500000001,1.03984375
Tommaso Pobega,Tommaso-Pobega,it ITA,MF,Spezia,1999.0,15,869,0.31,0.18,0.0,0.05,1.44,1.55,10.6,83.7,10.4,78.9,2.68,59.1,0.62,2.47,0.52,0.0,45.5,1.14,1.13,1.13
Toni Kroos,Toni-Kroos,de GER,MF,Real Madrid,1990.0,60,4578,0.12519372693726938,0.08703874538745388,0.22922509225092252,0.1844188191881919,1.574418819188192,0.6569926199261993,33.67387033398821,95.6738703339882,28.091944990176817,93.63634577603143,16.0237721021611,74.2180746561886,2.4595284872298624,9.909135559921413,1.3340864440078586,0.19795677799607075,33.74420432220039,1.7071709233791748,1.2176227897838898,0.6706679764243615
Toni Lato,Toni-Lato,es ESP,DFMF,Osasuna,1997.0,19,962,0.1866162310866575,0.10722145804676754,0.0,0.053383768913342504,1.3268225584594222,1.5095460797799176,15.211214953271028,86.27009345794393,15.79906542056075,74.87757009345795,2.803084112149533,36.01495327102804,0.6569158878504674,2.3363551401869165,0.37439252336448603,0.27719626168224304,75.70093457943926,0.5643925233644861,1.4978504672897197,0.84196261682243
Toni Leistner,Toni-Leistner,de GER,DF,Köln,1990.0,13,1012,0.0,0.01,0.0,0.01,1.88,1.88,7.77,85.3,25.7,91.4,13.2,75.1,0.27,3.84,0.45,0.09,0.0,0.18,1.25,1.52
Toni Moya,Toni-Moya,es ESP,MF,Atlético Madrid,1998.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toni Villa,Toni-Villa,es ESP,MF,Valladolid,1995.0,40,2086,0.06493967352732434,0.0703903477643719,0.051816891412349186,0.10740241305890703,1.0079276082327893,1.0285734563520228,11.879220779220777,79.64545454545454,9.61038961038961,79.71168831168832,2.5510389610389606,53.222077922077915,0.9120779220779222,2.2070129870129866,0.9963636363636362,0.34714285714285714,32.19610389610389,1.337142857142857,1.5577922077922077,0.5614285714285714
Toño,Tono,es ESP,DF,Levante,1989.0,29,2074,0.0,0.010000000000000002,0.08915201250488472,0.07294255568581477,0.7590269636576787,1.2639898397811646,21.603896103896105,93.29870129870129,15.612987012987013,85.91298701298699,3.722467532467532,47.088311688311684,0.8259740259740258,2.6836363636363636,1.081038961038961,0.4735064935064935,0.0,0.21675324675324673,0.7323376623376622,0.5177922077922078
Tony Jantschke,Tony-Jantschke,de GER,DF,MGladbach,1990.0,23,1268,0.0,0.045039370078740155,0.0,0.06656167979002625,1.9841469816272963,1.1748556430446195,14.78,90.5,29.419999999999995,90.43999999999998,10.068,73.93999999999998,0.568,3.428,0.5039999999999999,0.144,10.0,0.428,1.644,1.6459999999999997
Tony Mauricio,Tony-Mauricio,fr FRA,MF,Lens,1994.0,21,446,0.0,0.12,0.61,0.23,1.4,2.4,21.8,87.9,18.6,89.4,8.8,64.7,2.4,3.4,1.0,0.2,18.2,2.22,2.2,0.4
Torben Müsel,Torben-Musel,de GER,FW,MGladbach,1999.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tosin Adarabioyo,Tosin-Adarabioyo,eng ENG,DF,Fulham,1997.0,26,2340,0.0,0.04,0.0,0.01,0.77,1.04,8.81,89.5,26.6,93.5,10.8,73.1,0.15,2.31,0.12,0.0,27.8,0.69,0.81,1.5
Trent Alexander-Arnold,Trent-Alexander-Arnold,eng ENG,DF,Liverpool,1998.0,65,5396,0.08958907706446109,0.08,0.2971038466587895,0.24792569252986743,2.080470001312853,1.0257923066824208,22.629166666666666,88.92366666666666,29.77033333333333,81.10549999999999,12.7235,51.49949999999999,2.1177166666666665,6.135183333333333,2.78465,0.8005999999999999,26.247833333333332,1.3529166666666665,0.9158333333333332,0.8982499999999999
Trevoh Chalobah,Trevoh-Chalobah,eng ENG,MFDF,Lorient,1999.0,21,1517,0.06,0.04,0.0,0.01,1.12,1.89,15.7,89.3,17.1,87.3,4.73,66.7,0.3,2.9,0.06,0.0,22.2,0.53,1.24,2.31
Trézéguet,Trezeguet,eg EGY,FWMF,Aston Villa,1994.0,53,3006,0.20720827178729692,0.19819793205317576,0.060398818316100444,0.07639586410635155,1.1919793205317577,1.2432053175775482,7.606616766467066,80.93892215568862,5.3900898203592815,70.54640718562875,1.2561676646706588,39.38053892215569,0.9000598802395209,0.9877544910179641,0.5359880239520959,0.29898203592814376,33.33443113772455,2.3380239520958086,1.3460479041916167,0.8045209580838322
Tristan Dingomé,Tristan-Dingome,cm CMR,MF,Reims,1991.0,16,907,0.0,0.039349240780911066,0.09837310195227766,0.09837310195227766,0.8951952277657267,0.6000759219088937,13.434653465346535,83.63069306930693,9.903960396039604,76.67128712871289,3.363069306930693,60.38514851485149,1.186039603960396,2.578910891089109,1.3820792079207922,0.0,10.88019801980198,0.891980198019802,0.695940594059406,0.39207920792079215
Troy Deeney,Troy-Deeney,eng ENG,FW,Watford,1988.0,27,2225,0.4,0.4,0.08,0.14,1.09,1.58,9.35,66.2,5.43,54.3,1.05,41.9,1.09,2.02,1.01,0.04,42.1,1.54,0.69,0.24
Troy Parrott,Troy-Parrott,ie IRL,MF,Tottenham,2002.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuta,Tuta,br BRA,DF,Eint Frankfurt,1999.0,11,928,0.0,0.01,0.0,0.02,2.14,1.36,16.3,84.8,26.6,89.8,8.45,68.5,0.29,2.91,0.19,0.0,0.0,0.19,1.07,2.33
Tyler Adams,Tyler-Adams,us USA,DFMF,RB Leipzig,1999.0,36,2455,0.02277482941622441,0.04,0.02277482941622441,0.046204195097295925,1.479423805913571,1.1275132676269901,27.683516483516485,90.28937728937728,21.882417582417585,88.25054945054946,4.3569597069597075,63.84285714285714,0.5516483516483517,3.4784249084249086,0.6215384615384616,0.11047619047619049,46.35421245421246,0.4764835164835165,1.4297435897435897,1.1004395604395603
Tyler Roberts,Tyler-Roberts,wal WAL,MFFW,Leeds United,1999.0,18,841,0.0,0.11,0.21,0.1,1.18,1.4,12.0,76.2,7.2,77.9,2.15,51.3,1.08,1.61,1.4,0.11,40.0,1.61,0.65,0.54
Tyrick Mitchell,Tyrick-Mitchell,eng ENG,DF,Crystal Palace,1999.0,17,1365,0.0,0.004615384615384616,0.0,0.0623076923076923,0.7730769230769231,1.6907692307692308,15.385526315789475,85.3578947368421,13.572368421052634,75.63157894736844,2.1725,40.51973684210526,0.3917105263157895,2.9643421052631584,0.7271052631578948,0.46197368421052637,85.52631578947368,0.06842105263157895,1.5172368421052633,1.245394736842105
Tyron Tormin,Tyron-Tormin,fr FRA,MFFW,Saint-Étienne,2001.0,3,21,0.0,0.12,0.0,0.0,0.0,5.0,25.0,100.0,15.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.29,0.0,0.0
Tyrone Mings,Tyrone-Mings,eng ENG,DF,Aston Villa,1993.0,60,5286,0.06621642764015645,0.04243285528031291,0.053783572359843546,0.02,1.1945971316818775,1.4759400260756192,7.270817717206133,88.68739352640546,18.03833049403748,91.86797274275979,8.061856899488927,58.16848381601364,0.22451448040885863,2.5391652470187394,0.10194207836456558,0.016456558773424192,42.95536626916525,0.4425212947189097,0.5119420783645656,0.6967461669505962
Umut Bozok,Umut-Bozok,tr TUR,FWMF,Lorient,1996.0,5,61,0.0,0.0,0.0,0.0,2.86,0.0,7.14,45.5,14.3,71.4,1.43,100.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0
Unai Arietaleanizbeaskoa,Unai-Arietaleanizbeaskoa,es ESP,FWMF,Eibar,1999.0,3,39,0.0,0.0,0.0,0.0,0.0,2.5,2.5,33.3,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai Bustinza,Unai-Bustinza,es ESP,DF,Leganés,1992.0,33,2684,0.0,0.01,0.03,0.05,0.67,1.38,10.3,84.4,13.8,77.7,5.6,48.3,0.47,3.26,0.34,0.17,42.9,0.23,1.58,1.31
Unai García,Unai-Garcia,es ESP,DF,Osasuna,1992.0,21,1455,0.10419123841617524,0.033871103622577926,0.0,0.012257792754844146,0.9654886267902273,1.7293513058129741,4.874444444444445,80.1148148148148,11.485185185185186,84.19259259259259,7.038888888888889,61.7962962962963,0.1888888888888889,2.0944444444444446,0.06296296296296297,0.0,18.51851851851852,0.30851851851851847,0.7985185185185185,0.6762962962962963
Unai López,Unai-Lopez,es ESP,MF,Athletic Club,1995.0,44,2822,0.10635208711433758,0.05073373087892144,0.1463313456053928,0.13121597096188747,1.1975680580762251,0.9741508944775733,18.685987261146497,90.28152866242037,20.936624203821655,89.99426751592357,10.822611464968151,68.578025477707,1.5609554140127389,4.426687898089172,0.8877388535031847,0.22070063694267517,36.60477707006369,1.4685987261146496,1.3380254777070064,0.6023885350318471
Unai Núñez,Unai-Nunez,es ESP,DF,Athletic Club,1997.0,36,2884,0.02188751191611058,0.03876072449952336,0.02188751191611058,0.016253574833174453,0.9026215443279313,1.1661963775023834,7.5071962616822425,88.0473520249221,19.32866043613707,93.99906542056074,12.146728971962615,75.91838006230529,0.2154828660436137,2.2430218068535828,0.06454828660436138,0.0,38.63707165109034,0.5646105919003116,0.7473831775700934,0.6263239875389408
Unai Simón,Unai-Simon,es ESP,GK,Athletic Club,1997.0,62,5511,0.0,0.0,0.0,0.0,1.2090324990661188,0.9547217033993275,1.826797385620915,100.0,7.128169934640523,98.61176470588235,10.880392156862746,49.01633986928105,0.018300653594771243,0.6010457516339869,0.018300653594771243,0.0,0.0,0.0,0.0,0.0
Unai Vencedor Paris,Unai-Vencedor-Paris,es ESP,MF,Athletic Club,2000.0,21,1220,0.0,0.055771018166455424,0.0,0.004845796366708914,0.7607900295732996,1.138546683565695,10.077037037037037,85.48444444444443,18.759999999999998,84.90592592592593,8.225555555555555,67.88962962962962,0.15051851851851852,4.8882962962962955,0.36570370370370364,0.07407407407407407,15.710370370370368,0.515037037037037,1.2605925925925927,0.9583703703703703
Urko González,Urko-Gonzalez,es ESP,MF,Real Sociedad,2001.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uroš Račić,Uros-Racic,rs SRB,MF,Valencia,1998.0,21,1506,0.06,0.08,0.0,0.02,1.2,1.32,12.9,77.9,15.8,84.6,6.77,78.5,0.36,4.37,0.42,0.06,23.1,1.55,1.26,0.66
Uwe Hünemeier,Uwe-Hunemeier,de GER,DF,Paderborn 07,1986.0,16,1209,0.07,0.11,0.0,0.01,1.04,2.24,10.9,87.4,28.1,92.0,12.7,78.3,0.52,4.4,0.07,0.0,10.0,0.74,1.42,1.12
Vagner Gonçalves,Vagner-Goncalves,cv CPV,FWMF,Metz,1996.0,19,732,0.37,0.47,0.12,0.09,1.6,0.99,9.26,86.2,4.57,71.2,0.86,46.7,1.11,0.86,0.62,0.12,14.3,1.72,1.23,0.37
Valentin Antov,Valentin-Antov,bg BUL,DF,Bologna,2000.0,1,74,0.0,0.0,0.0,0.0,0.0,1.25,17.5,100.0,20.0,94.1,25.0,87.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25
Valentin Eysseric,Valentin-Eysseric,fr FRA,MF,Fiorentina,1992.0,19,988,0.09198552223371252,0.21380041365046537,0.0,0.056142709410548094,1.9053774560496382,2.0919131334022754,14.985454545454546,87.22727272727273,10.21190909090909,79.79636363636364,4.726818181818182,59.90454545454545,1.6380000000000001,3.2736363636363635,1.2750000000000001,0.4508181818181818,39.36363636363637,1.5572727272727276,0.9081818181818182,0.8168181818181818
